time,open,high,low,close,Volume
2023/1/30,129.75,131.2,128.08,131.17,2373352
2023/2/6,132.43,132.9,129.8,131.42,2595657
2023/2/13,131.11,135.12,131.11,134.14,2409523
2023/2/20,134.2,136.52,133.92,136.47,1917722
2023/2/27,136.4,137.1,135.25,135.8,1895144
2023/3/6,135.94,137.91,134.11,135.06,2112489
2023/3/13,134.52,135.11,131.55,131.83,3909354
2023/3/20,131.8,133,129.64,130.71,2646309
2023/3/27,130.52,133.59,130.4,132.73,1888099
2023/4/3,133.35,133.76,130.63,132.14,1725508
2023/4/10,132.09,134.05,131.83,133.73,1644090
2023/4/17,133.8,135.14,133.54,134.1,1523400
2023/4/24,133.93,136.56,133.01,136.28,1771283
2023/5/1,136.16,137.77,133.5,134.82,1887944
2023/5/8,134.82,135.75,133.74,135.74,1849493
2023/5/15,135.66,138.75,135.62,137.91,1646278
2023/5/22,137.96,140.72,137.49,140.61,1876134
2023/5/29,140.57,140.93,138.42,139.91,1511093
2023/6/5,139.96,140.45,138.76,139.35,1332799
2023/6/12,139.35,141.91,139.01,141.86,1691964
2023/6/19,141.86,143.87,141.21,143.7,1535918
2023/6/26,143.48,145.07,142.93,144.28,1601205
2023/7/3,144.26,144.91,142.06,142.07,1380090
2023/7/10,142.07,143,137.24,138.68,1724968
2023/7/17,138.68,141.95,137.68,141.83,1590743
2023/7/24,141.55,141.81,138.06,141.15,2095619
2023/7/31,140.9,143.89,140.69,141.69,1928015
2023/8/7,141.64,145,141.51,144.93,1454931
2023/8/14,144.91,146.56,144.65,145.36,1451151
2023/8/21,145.2,146.63,144.54,146.38,1376222
2023/8/28,146.39,147.38,144.44,146.25,1491663
2023/9/4,146.05,147.87,146.02,147.78,1248735
2023/9/11,146.97,147.95,145.9,147.83,1571111
2023/9/18,147.71,148.46,147.32,148.36,1342326
2023/9/25,148.25,149.71,148.22,149.32,1426324
2023/10/2,149.59,150.16,147.27,149.23,1623953
2023/10/9,149,149.83,148.16,149.55,1459661
2023/10/16,149.32,149.99,148.74,149.83,1261026
2023/10/23,149.81,150.78,149.32,149.59,1159154
2023/10/30,149.48,151.72,148.8,149.33,1381546
2023/11/6,149.32,151.6,149.32,151.48,1067592
2023/11/13,151.44,151.91,149.19,149.5,1157855
2023/11/20,149.5,149.99,147.15,149.4,1274229
2023/11/27,149.4,149.67,146.66,146.75,1807543
2023/12/4,146.66,147.5,141.6,144.96,2362901
2023/12/11,144.88,146.59,140.95,142.13,2643504
2023/12/18,142.04,144.95,141.86,142.39,2042117
2023/12/25,142.39,142.84,140.25,140.98,1006948
2024/1/1,140.98,145.98,140.98,144.59,1459735
2024/1/8,144.59,146.41,143.42,144.87,1783539
2024/1/15,144.87,148.8,144.84,148.17,1738212
2024/1/22,148.25,148.69,146.65,148.14,1792310
2024/1/29,148.09,148.58,145.89,148.31,1995478
2024/2/5,148.37,149.57,147.61,149.24,1691191
2024/2/12,149.21,150.88,148.93,150.19,1574591
2024/2/19,150.06,150.77,149.68,150.49,1432361
2024/2/26,150.46,150.84,149.2,150.06,1629307
2024/3/4,149.96,150.57,146.48,147.05,1732421
2024/3/11,147.02,149.16,146.48,148.99,1483003
2024/3/18,148.93,151.86,148.91,151.41,1629434
2024/3/25,151.41,151.97,151.02,151.32,1150342
2024/4/1,151.25,151.95,150.81,151.61,1054615
2024/4/8,151.55,153.38,151.54,153.21,1112579
2024/4/15,153.03,154.79,152.96,154.6,1154568
2024/4/22,154.55,158.44,154.44,158.28,1034015
2024/4/29,157.87,160.21,151.86,152.93,2049353
2024/5/6,152.93,155.95,152.75,155.75,971079
2024/5/13,155.66,156.79,153.6,155.64,1067507
2024/5/20,155.58,157.19,155.49,156.96,977856
2024/5/27,157,157.71,156.37,157.23,991063
2024/6/3,157.27,157.47,154.52,156.69,1489964
2024/6/10,156.9,158.26,155.72,157.38,1505214
2024/6/17,157.35,159.83,157.15,159.76,997137
2024/6/24,159.75,161.28,158.74,160.83,1284003
2024/7/1,160.69,161.95,160.33,160.76,1147073
2024/7/8,160.75,161.81,157.35,157.9,1587004
2024/7/15,158.08,158.85,155.37,157.38,1721711
2024/7/22,157.36,157.61,151.94,153.72,2363864
2024/7/29,153.67,155.22,146.41,146.47,3690667
2024/8/5,146.36,147.9,141.68,146.6,4926579
2024/8/12,146.45,149.4,146.07,147.54,2557488
2024/8/19,147.56,148.05,144.04,144.33,3004579
2024/8/26,144.18,146.25,143.44,146.13,2419191
2024/9/2,146.09,147.21,141.76,142.23,3056124
2024/9/9,142.13,143.8,140.28,140.77,3124022
2024/9/16,140.67,144.49,139.58,143.85,3320769
2024/9/23,143.89,146.49,142.06,142.15,2878191
2024/9/30,142.05,149,141.64,148.66,2857421
2024/10/7,148.71,149.54,147.34,149.08,2272484
2024/10/14,149.02,150.32,148.84,149.45,1591582
2024/10/21,149.44,153.18,149.08,152.24,1771590
2024/10/28,153.23,153.88,151.78,152.92,2001849
2024/11/4,152.16,154.71,151.28,152.57,2669967
2024/11/11,152.62,156.74,152.62,154.28,1819062
2024/11/18,154.22,155.88,153.27,154.71,2195282
2024/11/25,154.08,154.72,149.46,149.71,2090467
2024/12/2,149.6,151.23,148.64,149.96,1948103
2024/12/9,149.86,153.8,149.69,153.58,1607353
2024/12/16,153.6,157.92,153.16,156.36,1823892
2024/12/23,156.36,158.08,156.33,157.8,767322
2024/12/30,157.75,158.07,156.01,157.27,1032607
2025/1/6,157.15,158.87,156.23,157.69,1735805
2025/1/13,157.69,158.19,154.97,156.26,1675680
2025/1/20,156.26,156.75,154.77,155.95,1772602
2025/1/27,155.68,156.24,153.71,155.16,2102591
2025/2/3,154.76,155.88,150.93,151.39,2250898
2025/2/10,151.2,154.8,151.17,152.28,1924369
2025/2/17,152.2,152.38,148.92,149.23,1798487
2025/2/24,149.17,150.99,148.56,150.61,2567728
2025/3/3,150.72,151.3,146.94,148.03,3678185
2025/3/10,147.94,149.19,146.54,148.62,2736773
2025/3/17,148.75,150.14,148.17,149.29,1768071
2025/3/24,149.34,151.21,149.33,149.81,1564186
2025/3/31,149.74,150.49,144.55,146.9,3685339
2025/4/7,145.52,148.28,142.05,143.44,6141205
